message_id,references_found,references_not_found,amounts,dates
MSG026555,,,476000.0,
MSG026566,,,91000.0,
MSG026571,,,369000.0,
MSG026572,LA006430,,,
MSG026576,,,1000.0,
MSG026578,LA018781,,,
MSG026581,,,64000.0,
MSG026582,,,,2026-01-03
MSG026586,,LA974752,,
MSG026589,LA029014,,,
MSG026591,,,473000.0,
MSG026598,,,385000.0,
MSG026599,,,428000.0,2025-01-20
MSG026600,LA002054,,,
MSG026602,,LA957903,,
MSG026603,,,,2025-09-24
MSG026604,,,572000.0,
MSG026605,,LA004904,,
MSG026607,,,216000.0,
MSG026612,,,658000.0,
MSG026614,,LA926142,,
MSG026619,,,,2025-11-11
MSG026620,,,271000.0,2025-10-25
MSG026621,LA026843,,,2025-02-18
MSG026623,,,,2026-07-24
MSG026624,,,,2026-01-26
MSG026625,,,501000.0,
MSG026630,,,,2026-01-16
MSG026631,LA000627,,,
MSG026633,,,236000.0,
MSG026637,LA022635,,,2026-06-22
MSG026638,,,,2025-11-17
MSG026639,,,164000.0,
MSG026640,LA016563,,,
MSG026645,LA011452,,,
MSG026646,,LA940304,,
MSG026647,LA028473,,,
MSG026648,LA028018,,,
MSG026650,,,306000.0,
MSG026653,LA010780,,,
MSG026654,,,658000.0,
MSG026657,,,67000.0,
MSG026661,,,133000.0,
MSG026663,,,,2026-01-10
MSG026664,,,45000.0,
MSG026666,LA000144,,,
MSG026668,,,294000.0,
MSG026669,,,309000.0,
MSG026670,,LA906843,,
MSG026676,,,735000.0,
MSG026677,,,29000.0,
MSG026683,LA004241,,,
MSG026686,,,387000.0,2026-01-26
MSG026689,,,,2025-09-18
MSG026691,,,176000.0,
MSG026695,,LA924982,,
MSG026696,,,553000.0,
MSG026703,LA003554,,,
MSG026712,LA032418,,,
MSG026714,,,,2025-12-18
MSG026717,,,,2026-10-26
MSG026719,LA019724,,,
MSG026722,,,362000.0,
MSG026727,LA022356,,,
MSG026730,,LA945043,,
MSG026731,,,695000.0,
MSG026732,LA007657,,,
MSG026736,LA028073,,,
MSG026743,,,400000.0,2026-07-17
MSG026744,,,721000.0,
MSG026746,LA023875,,,
MSG026751,LA024845,,,2025-06-05
MSG026756,,LA943684,348000.0,
MSG026757,,,,2025-01-14
MSG026758,,LA908037,,
MSG026759,,,207000.0,
MSG026766,LA015469,,,
MSG026769,,,,2026-02-17
MSG026770,,,50000.0,
MSG026772,,LA995760,,
MSG026775,,,315000.0,
MSG026777,,LA926823,,
MSG026778,,,854000.0,
MSG026784,,,57000.0,
MSG026791,,,543000.0,
MSG026793,LA023067,,,
MSG026798,,,892000.0,
MSG026800,,,650000.0,
MSG026802,,,575000.0,
MSG026806,,,574000.0,
MSG026810,,LA950920,,
MSG026815,,,769000.0,
MSG026818,,,23000.0,
MSG026821,LA017973,,,
MSG026823,,LA946525,,2025-02-03
MSG026824,,,,2026-02-28
MSG026826,,,748000.0,
MSG026830,,LA946948,,
MSG026831,LA012708,,,
MSG026832,,,752000.0,
MSG026833,,,697000.0,
MSG026834,,LA984502,,
MSG026836,,,218000.0,
MSG026841,,LA974626,,
MSG026843,,,101000.0,
MSG026845,LA019645,,,
MSG026846,LA010724,,,
MSG026851,,LA986762,13000.0,
MSG026853,,,308000.0,2026-12-17
MSG026854,,,698000.0,
MSG026856,,,714000.0,
MSG026857,,LA937904,,
MSG026859,,,269000.0,2026-06-14
MSG026862,LA031444,,,
MSG026863,,,355000.0,2026-06-23
MSG026864,,,657000.0,
MSG026868,LA023685,,,
MSG026871,LA024413,,,
MSG026872,,,789000.0,
MSG026880,,,,2026-01-01
MSG026881,LA023677,,,
MSG026889,,,388000.0,2026-06-11
MSG026890,,,119000.0,2025-07-17
MSG026893,LA014814,,,
MSG026902,LA031368,,,
MSG026903,,,,2025-11-08
MSG026904,,,404000.0,
MSG026906,LA006889,,,
MSG026909,LA018780,,,
MSG026918,,,266000.0,
MSG026919,LA002298,,,
MSG026921,LA009743,,,
MSG026925,,LA926515,806000.0,
MSG026938,LA018980,,,
MSG026939,LA016170,,,
MSG026940,,,690000.0,
MSG026943,,,,2026-02-15
MSG026948,,,643000.0,
MSG026950,,,675000.0,
MSG026955,LA031056,,,
MSG026961,,,,2025-09-12
MSG026965,LA020273,,,
MSG026969,,,33000.0,
MSG026972,LA013597,,,
MSG026974,LA014098,,,
MSG026977,LA020204,,,
MSG026983,,,25000.0,
MSG026987,,,,2026-06-15
MSG026988,LA026129,,,
MSG026989,LA009155,,,
MSG026990,,,349000.0,
MSG026991,LA019315,,,
MSG026996,,,117000.0,
MSG026999,,,,2025-11-28
MSG027001,,,,2025-03-11
MSG027002,,LA942741,,
MSG027006,,,454000.0,2025-09-25
MSG027014,,,415000.0,
MSG027015,,,271000.0,
MSG027019,,,,2025-10-19
MSG027020,,,535000.0,
MSG027022,,,214000.0,
MSG027023,,,42000.0,
MSG027025,,,37000.0,
MSG027031,,,881000.0,
MSG027032,,LA956148,,
MSG027040,LA018986,,,
MSG027041,,,561000.0,2026-03-25
MSG027042,LA000310,,,
MSG027044,,,758000.0,
MSG027046,,,721000.0,
MSG027049,,,771000.0,2025-01-19
MSG027050,,,545000.0,
MSG027051,,,488000.0,
MSG027052,LA030119,,,
MSG027064,,,3112000.0,2026-08-03
MSG027068,,,623000.0,
MSG027071,,,421000.0,
MSG027072,LA018820,,,
MSG027073,LA008020,,,
MSG027075,LA020933,,,
MSG027076,,,241000.0,
MSG027078,LA022392,,,
MSG027080,,,381000.0,
MSG027082,LA030202,,,
MSG027084,LA001131,,,2026-03-25
MSG027085,,,,2026-09-24
MSG027089,,LA933694,,
MSG027092,,,699000.0,2026-03-15
MSG027106,,LA946005,,
MSG027108,,,253000.0,
MSG027116,,,397000.0,2026-03-22
MSG027127,LA013669,,,
MSG027128,LA005970,,,
MSG027129,,,,2026-06-03
MSG027131,LA018978,,,2026-12-08
MSG027133,,,98000.0,
MSG027135,,LA915091,,
MSG027138,,,,2025-11-19
MSG027140,,,,2026-03-31
MSG027142,,,,2025-03-14
MSG027148,,,,2026-04-21
MSG027151,,,494000.0,
MSG027152,LA016578,,,
MSG027155,,,776000.0,2025-12-10
MSG027156,,,386000.0,
MSG027157,,,405000.0,
MSG027158,LA015689,,,
MSG027160,,LA032412,,
MSG027162,,LA958383,,
MSG027170,,,,2026-05-16
MSG027173,,,537000.0,
MSG027175,,LA017562,,2025-09-08
MSG027176,,,,2026-07-09
MSG027184,LA013582,,,
MSG027185,LA002227,,,
MSG027187,,,674000.0,
MSG027189,,,442000.0,2026-11-12
MSG027191,LA009579,,,
MSG027195,LA029607,,,
MSG027198,,,660000.0,
MSG027199,,,,2026-12-04
MSG027201,,,487000.0,
MSG027204,LA014922,,,
MSG027214,,,,2026-01-28
MSG027217,,,837000.0,2026-06-05
MSG027218,,,,2025-04-13
MSG027221,LA030042,,,
MSG027225,,,,2026-11-09
MSG027227,,,673000.0,
MSG027228,,,,2025-05-31
MSG027230,LA017596,,,
MSG027235,,,,2026-08-16
MSG027241,,,284000.0,
MSG027244,,LA018104,,
MSG027246,,LA971380,,
MSG027248,,LA014202,,
MSG027249,,,471000.0,
MSG027254,,,575000.0,
MSG027256,LA018385,,897000.0,
MSG027260,LA002207,,,
MSG027261,LA001902,,,
MSG027266,LA015714,,,
MSG027268,,,347000.0,
MSG027275,,,297000.0,
MSG027278,,,640000.0,
MSG027285,,LA952715,,
MSG027286,,,,2026-03-25
MSG027287,LA019758,,,
MSG027293,,,823000.0,
MSG027295,,LA987302,,
MSG027299,,,723000.0,
MSG027300,,,400000.0,
MSG027301,,LA999566,,
MSG027306,LA018196,,,2025-07-25
MSG027310,,,114000.0,
MSG027312,,,163000.0,
MSG027313,,,,2025-08-25
MSG027314,,,556000.0,
MSG027316,,LA014176,,
MSG027317,,,,2026-10-25
MSG027319,,,114000.0,
MSG027321,,,103000.0,
MSG027322,,,,2025-03-21
MSG027325,LA009725,,,
MSG027327,,,418000.0,
MSG027329,,,87000.0,
MSG027331,LA023427,,,
MSG027342,,,818000.0,
MSG027343,,,644000.0,
MSG027344,LA019980,,,
MSG027345,LA001553,,,
MSG027347,LA014948,,208000.0,
MSG027349,,,,2025-06-07
MSG027352,,LA023488,,
MSG027353,,,23000.0,
MSG027354,,,388000.0,2026-02-24
MSG027356,,LA990558,,
MSG027358,,,251000.0,
MSG027359,LA025898,,,2025-04-04
MSG027366,,,558000.0,
MSG027368,,LA909297,,
MSG027369,,,367000.0,
MSG027372,,,534000.0,
MSG027373,LA009492,,638000.0,
MSG027374,LA030522,,,
MSG027375,,,685000.0,
MSG027378,LA021528,,,
MSG027379,LA014457,,,
MSG027381,,,140000.0,
MSG027387,,,,2025-11-07
MSG027389,LA020715,,,
MSG027390,,LA988079,,
MSG027391,LA028764,,,
MSG027392,,,746000.0,
MSG027393,,,525000.0,
MSG027396,,,770000.0,
MSG027398,,,,2025-12-15
MSG027401,LA007520,,,2026-05-14
MSG027402,,,124000.0,
MSG027403,LA004981,,,
MSG027404,,,83000.0,
MSG027406,,,,2025-01-09
MSG027407,,,327000.0,
MSG027410,LA014551,,38000.0,
MSG027418,,,,2026-09-26
MSG027420,,,724000.0,
MSG027421,,,,2026-04-20
MSG027422,,,719000.0,
MSG027424,,,57000.0,
MSG027426,,,658000.0,
MSG027435,,,638000.0,
MSG027437,,,712000.0,
MSG027439,,,400000.0,
MSG027440,,,206000.0,
MSG027441,LA002776,,665000.0,
MSG027447,,,764000.0,
MSG027448,,,7000.0,
MSG027453,LA027578,,502000.0,2025-03-24
MSG027457,LA032025,,,
MSG027459,,,352000.0,
MSG027464,,,,2026-09-11
MSG027465,,,,2025-02-04
MSG027470,,,,2026-04-07
MSG027472,LA020009,,,
MSG027474,LA032342,,,
MSG027480,,,146000.0,
MSG027481,,,800000.0,
MSG027488,,,324000.0,
MSG027492,,,65000.0,
MSG027497,,,297000.0,
MSG027500,,LA933370,,
MSG027502,LA002275,,,
MSG027504,,,653000.0,
MSG027507,LA020898,,,
MSG027510,,LA945177,,
MSG027527,LA014631,,,
MSG027532,LA009182,,,
MSG027533,,,123000.0,
MSG027535,,,290000.0,
MSG027536,,,826000.0,
MSG027537,,LA941197,,
MSG027541,,LA928406,,
MSG027542,,,74000.0,
MSG027543,,LA987722,,
MSG027548,,,559000.0,
MSG027551,,,596000.0,
MSG027552,LA010309,,,
MSG027554,,LA963791,,2026-07-10
MSG027564,LA018009,,,
MSG027566,,,,2026-05-14
MSG027567,,LA996695,,
MSG027568,,LA995469,,
MSG027572,,LA941975,,
MSG027575,LA021200,,,
MSG027582,,,640000.0,
MSG027583,,,,2026-05-06
MSG027585,,,,2025-06-27
MSG027586,LA005430,,,
MSG027588,,,641000.0,
MSG027590,,,,2025-02-08
MSG027593,,,204000.0,
MSG027599,,LA020301,,2025-01-30
MSG027600,LA030574,,,
MSG027602,,LA000341,,
MSG027607,,,,2026-05-10
MSG027613,,,99000.0,
MSG027614,,,,2025-02-10
MSG027619,,LA972704,,2026-09-23
MSG027620,,,737000.0,
MSG027623,,,713000.0,
MSG027624,LA028986,,772000.0,
MSG027628,LA020078,,,
MSG027631,LA011311,,,
MSG027636,,,743000.0,2026-03-05
MSG027637,LA024275,,,
MSG027639,LA020406,,,
MSG027640,,,,2025-04-08
MSG027643,,,126000.0,
MSG027644,,,,2025-01-08
MSG027645,,,725000.0,
MSG027650,,,365000.0,
MSG027651,,,827000.0,2025-09-07
MSG027657,,,50000.0,
MSG027658,,,489000.0,
MSG027661,LA025388,,,
MSG027664,,,451000.0,
MSG027666,,,271000.0,
MSG027672,,,816000.0,
MSG027673,,,,2025-06-05
MSG027677,,,,2025-06-29
MSG027682,,LA950235,,
MSG027685,,,687000.0,
MSG027686,,LA949484,,
MSG027688,,,665000.0,
MSG027690,,,231000.0,
MSG027693,LA002690,,,
MSG027695,,,85000.0,
MSG027697,LA001951,,,
MSG027700,,LA021212,,
MSG027702,,,,2026-02-24
MSG027709,,,77000.0,
MSG027713,,LA973963,,
MSG027715,,LA968880,,
MSG027717,,,305000.0,
MSG027719,LA010044,,,
MSG027720,,,39000.0,
MSG027721,,,743000.0,
MSG027722,,,463000.0,
MSG027723,,,34000.0,
MSG027726,,LA991173,,
MSG027729,,,223000.0,
MSG027731,LA007898,,,
MSG027732,LA013918,,,
MSG027735,,LA977253,,
MSG027736,LA023961,,533000.0,
MSG027741,LA005958,,,
MSG027742,LA032117,,,
MSG027743,LA013900,,,
MSG027749,,,189000.0,
MSG027755,,,374000.0,
MSG027756,,,282000.0,
MSG027758,,,780000.0,
MSG027764,,,206000.0,
MSG027766,LA004989,,,
MSG027771,,,,2025-10-29
MSG027781,LA002355,,,
MSG027782,LA028295,,,
MSG027786,,,382000.0,
MSG027788,LA003747,,,
MSG027789,,LA962213,,
MSG027790,,,563000.0,
MSG027791,,,135000.0,
MSG027797,LA013841,,,
MSG027798,,,,2026-10-19
MSG027803,,,,2026-08-28
MSG027805,,LA991926,,
MSG027812,LA022090,,,
MSG027815,,,,2025-02-27
MSG027816,LA016956,,800000.0,
MSG027821,,,567000.0,
MSG027822,,,539000.0,
MSG027823,,,165000.0,
MSG027828,LA008695,,,
MSG027829,,LA910238,86000.0,
MSG027830,,,233000.0,
MSG027832,,,,2026-05-12
MSG027833,LA003573,,,
MSG027837,,LA976320,,
MSG027847,LA023505,,,
MSG027848,,,339000.0,
MSG027850,LA016195,,,
MSG027852,,,,2026-01-10
MSG027854,,,867000.0,
MSG027855,LA001586,,,
MSG027856,LA006005,,,
MSG027860,,,,2025-11-20
MSG027862,,,,2025-07-14
MSG027866,LA018584,,,
MSG027869,LA005577,,,
MSG027870,,,,2026-09-03
MSG027874,LA012934,,,
MSG027875,LA004121,,,
MSG027876,,,,2026-02-13
MSG027879,,,,2026-07-18
MSG027880,,,,2025-11-29
MSG027882,,,217000.0,
MSG027883,,,,2026-11-27
MSG027887,LA026316,,,
MSG027889,,,724000.0,
MSG027893,,,78000.0,
MSG027895,LA020827,,,
MSG027897,LA025891,,476000.0,
MSG027900,LA001735,,,
MSG027902,,,,2026-10-15
MSG027903,LA012408,,,2026-01-07
MSG027912,,,,2025-02-14
MSG027915,,,818000.0,
MSG027917,,,,2026-07-05
MSG027925,LA008862,,,
MSG027928,,,,2025-05-03
MSG027929,,,735000.0,
MSG027932,,,503000.0,
MSG027933,,,60000.0,
MSG027937,,,649000.0,
MSG027939,LA020572,,,
MSG027941,,LA939227,,
MSG027942,,,164000.0,
MSG027943,LA027115,,74000.0,
MSG027944,,,434000.0,
MSG027945,LA007544,,,
MSG027951,,LA943318,,
MSG027956,LA025423,,,
MSG027960,LA019175,,,
MSG027964,,,433000.0,
MSG027967,,LA978166,,
MSG027968,,,46000.0,
MSG027973,,,603000.0,
MSG027974,,,,2026-12-13
MSG027977,,,890000.0,
MSG027978,,,7000.0,
MSG027979,,LA927360,,
MSG027981,,LA988362,,
MSG027982,,,251000.0,
MSG027985,,,723000.0,
MSG027989,,,159000.0,
MSG027994,,,34000.0,
MSG027996,LA027199,,,
MSG028009,,,,2025-02-06
MSG028010,,,574000.0,
MSG028013,LA002690,,,
MSG028015,,,,2025-08-21
MSG028017,,,118000.0,
MSG028018,,,262000.0,
MSG028021,,LA949987,,
MSG028023,,,642000.0,
MSG028024,,LA934899,,2025-01-02
MSG028028,LA032706,,,
MSG028029,,,145000.0,
MSG028042,LA014356,,,
MSG028046,,,,2026-05-17
MSG028051,LA009272,,,
MSG028052,,,,2025-10-13
MSG028053,,,632000.0,2025-10-24
MSG028054,,,,2026-05-31
MSG028059,LA006055,,,
MSG028063,,,207000.0,
MSG028066,,,,2025-09-03
MSG028069,,,276000.0,
MSG028072,,,9000.0,
MSG028075,LA032506,,,
MSG028080,LA029150,,,
MSG028082,LA004339,,,
MSG028083,,,111000.0,
MSG028087,,,466000.0,
MSG028088,LA014695,,,
MSG028092,,,308000.0,
MSG028094,,,,2025-09-26
MSG028095,LA024233,,,
MSG028100,,,742000.0,
MSG028105,,,,2026-11-07
MSG028106,,,777000.0,
MSG028107,LA019516,,,
MSG028111,,,,2026-08-18
MSG028119,LA006261,,,
MSG028123,LA011909,,,
MSG028125,,LA932817,,
MSG028128,LA012163,,,
MSG028130,LA009551,,,
MSG028131,,,543000.0,
MSG028132,,,,2025-02-21
MSG028136,,LA031700,,
MSG028138,LA006727,,,
MSG028145,,,659000.0,
MSG028146,,,61000.0,
MSG028148,,,839000.0,
MSG028158,LA023345,,,
MSG028163,LA030089,,,
MSG028164,,,,2026-06-04
MSG028169,LA026248,,,
MSG028170,,,820000.0,
MSG028171,LA026396,,,2026-09-10
MSG028176,LA005263,,,
MSG028179,LA004407,,,
MSG028180,,,,2025-04-08
MSG028181,LA025857,,695000.0,
MSG028183,,LA024668,,
MSG028185,,,,2025-10-15
MSG028186,LA024511,,,
MSG028189,LA013826,,,
MSG028191,LA017299,,,2025-08-27
MSG028199,,,,2026-09-26
MSG028202,,,604000.0,
MSG028204,,,,2026-11-08
MSG028206,,,484000.0,
MSG028209,,,325000.0,2025-11-15
MSG028218,,,239000.0,
MSG028220,,,54000.0,
MSG028221,LA000514,,,
MSG028224,,,,2026-04-02
MSG028230,,,221000.0,
MSG028234,LA009625,,,
MSG028236,,LA942091,,
MSG028242,,LA994275,,
MSG028244,,,,2025-12-24
MSG028246,,,,2026-04-29
MSG028249,,,884000.0,
MSG028250,,,598000.0,2025-04-30
MSG028253,,,,2025-03-04
MSG028254,,,,2025-08-13
MSG028260,,LA910264,,
MSG028263,,,844000.0,
MSG028264,,,667000.0,
MSG028265,LA017457,,,
MSG028266,,,765000.0,
MSG028270,LA004162,,,
MSG028272,LA004301,,,
MSG028274,LA001490,,,
MSG028275,LA006957,,,
MSG028282,,,,2026-12-05
MSG028283,,,694000.0,
MSG028284,,,203000.0,2026-02-16
MSG028285,,,210000.0,
MSG028290,,,718000.0,
MSG028292,LA032769,,,
MSG028295,,,,2025-02-16
MSG028297,LA022996,,,
MSG028299,,,896000.0,
MSG028301,,,632000.0,
MSG028305,LA031293,,,
MSG028307,,,,2025-09-12
MSG028310,LA008517,,,
MSG028313,,,,2026-11-22
MSG028314,,LA950796,,
MSG028317,LA019787,,,
MSG028322,,LA983499,,
MSG028326,,,171000.0,
MSG028328,LA029433,,,2025-05-28
MSG028329,,,,2026-09-13
MSG028331,LA011635,,,
MSG028332,,,864000.0,
MSG028334,LA021704,,,
MSG028336,,,252000.0,
MSG028340,,LA022889,,
MSG028341,,,235000.0,
MSG028343,LA027469,,,
MSG028345,LA031991,,,
MSG028346,,,197000.0,
MSG028347,,,170000.0,
MSG028349,LA020322,,,
MSG028351,,,181000.0,
MSG028357,,,187000.0,
MSG028359,,,836000.0,
MSG028360,LA019247,,,
MSG028361,LA028675,,,
MSG028362,,,468000.0,
MSG028363,,,426000.0,
MSG028365,,LA947205,,
MSG028366,,,,2026-11-20
MSG028367,LA022613,,,
MSG028368,,,,2026-11-25
MSG028372,LA011950,,,
MSG028374,,,713000.0,
MSG028375,,,696000.0,2026-03-04
MSG028377,,,,2025-12-01
MSG028379,LA020816,,,
MSG028383,,,744000.0,
MSG028384,,,90000.0,
MSG028386,,,,2026-11-27
MSG028387,,,,2025-09-13
MSG028390,,,822000.0,2025-01-06
MSG028393,LA018140,,,
MSG028398,,LA007585,,
MSG028400,LA017049,,,
MSG028402,,,201000.0,
MSG028405,,,182000.0,
MSG028408,,,488000.0,
MSG028410,,LA956601,,
MSG028416,,,,2025-07-16
MSG028419,,,534000.0,
MSG028421,LA020599,,,
MSG028423,,,,2025-12-20
MSG028424,LA029820,,,
MSG028441,LA019178,,,
MSG028444,,,577000.0,
MSG028445,,LA934819,111000.0,
MSG028449,,,,2026-07-26
MSG028450,,,775000.0,
MSG028451,,LA913621,,
MSG028462,,LA963940,,2026-03-19
MSG028463,,,787000.0,
MSG028467,,,183000.0,
MSG028473,,,255000.0,
MSG028477,,,174000.0,
MSG028478,,,85000.0,
MSG028481,,,300000.0,
MSG028489,,,,2025-12-25
MSG028495,,,876000.0,
MSG028496,LA005461,,,
MSG028499,LA032596,,,
MSG028500,LA019098,,,
MSG028502,,LA991994,,
MSG028503,,,,2025-03-30
MSG028510,,,,2026-01-15
MSG028513,LA009498,,,
MSG028516,,,,2025-04-18
MSG028518,,,,2025-02-10
MSG028519,,,880000.0,
MSG028520,LA024920,,,
MSG028522,LA012712,,,
MSG028524,,LA012225,,
MSG028525,LA027702,,,2026-04-02
MSG028528,,,,2026-10-30
MSG028532,LA028633,,,
MSG028538,LA017314,,,
MSG028541,,LA952004,,2026-12-14
MSG028542,,,572000.0,
MSG028543,LA012324,,,
MSG028544,,,162000.0,
MSG028551,,,460000.0,
MSG028553,,LA943203,,
MSG028554,,,480000.0,
MSG028556,,,,2025-01-13
MSG028562,LA028492,,,
MSG028564,,LA912904,302000.0,
MSG028565,,,,2025-04-05
MSG028569,LA005742,,,
MSG028570,,LA994471,,
MSG028571,,,519000.0,
MSG028574,,,161000.0,
MSG028577,LA024684,,,
MSG028585,,,697000.0,
MSG028586,LA019296,,,
MSG028587,,,,2026-05-04
MSG028588,LA028187,,,
MSG028589,,,22000.0,
MSG028591,,,,2025-05-21
MSG028592,,,,2025-05-25
MSG028595,,,709000.0,
MSG028603,LA013895,,,
MSG028604,LA027461,,,
MSG028606,,,884000.0,
MSG028607,,LA986919,898000.0,
MSG028610,,,354000.0,
MSG028611,,LA990194,,
MSG028618,LA000506,,,
MSG028619,,,,2026-01-29
MSG028620,,,,2025-09-10
MSG028623,LA025044,,514000.0,
MSG028625,LA002314,,,
MSG028626,,,215000.0,
MSG028627,,,707000.0,
MSG028635,,,270000.0,
MSG028640,,,10000.0,
MSG028641,,LA935900,,
MSG028643,,LA962529,,
MSG028645,LA021224,,,
MSG028654,,LA943257,,
MSG028656,LA006473,,,
MSG028657,,,826000.0,
MSG028660,,LA923464,,
MSG028662,,LA920566,,
MSG028664,,LA938384,,
MSG028672,,,,2026-06-26
MSG028678,,,39000.0,2026-09-16
MSG028690,,,510000.0,
MSG028692,LA031792,,,
MSG028693,,,,2025-01-02
MSG028695,,,889000.0,
MSG028697,,,452000.0,
MSG028700,,,710000.0,
MSG028703,,,583000.0,
MSG028711,LA025410,,763000.0,2026-11-10
MSG028712,LA003464,,,
MSG028719,,,,2025-08-14
MSG028725,,,100000.0,
MSG028726,,,412000.0,
MSG028729,,,210000.0,
MSG028731,,LA955339,,
MSG028733,,,513000.0,
MSG028736,,,197000.0,
MSG028741,LA029437,,,
MSG028746,,,,2026-12-12
MSG028749,,,,2026-08-31
MSG028751,LA008348,,,
MSG028752,,,,2025-05-21
MSG028755,,,,2025-08-07
MSG028756,,LA912200,,
MSG028763,,,416000.0,
MSG028764,,,183000.0,
MSG028768,,,660000.0,
MSG028770,LA018026,,,
MSG028771,,,455000.0,
MSG028774,,,427000.0,
MSG028776,LA002819,,,
MSG028781,LA003495,,,
MSG028782,,,509000.0,
MSG028783,,,19000.0,
MSG028785,LA007995,,,
MSG028786,,,815000.0,
MSG028788,,,666000.0,
MSG028791,LA017655,,,
MSG028796,LA017934,,,
MSG028798,,,239000.0,
MSG028799,,,307000.0,
MSG028805,,,470000.0,
MSG028809,LA028241,,,
MSG028811,LA005469,,,
MSG028812,,LA024758,,
MSG028820,LA000190,,,
MSG028823,,,700000.0,
MSG028827,,,108000.0,
MSG028830,LA009627,,,
MSG028831,,,,2025-07-13
MSG028832,,,39000.0,
MSG028833,LA005798,,,
MSG028834,LA004100,,,
MSG028835,,,203000.0,
MSG028836,,,863000.0,
MSG028838,,,508000.0,
MSG028839,,,773000.0,
MSG028841,,,,2025-07-19
MSG028843,,,310000.0,
MSG028844,,LA970204,,
MSG028849,,LA019312,,
MSG028850,,,,2026-08-12
MSG028853,,,723000.0,2025-12-03
MSG028855,,,,2025-04-10
MSG028856,,,438000.0,
MSG028857,,,618000.0,
MSG028858,,,,2026-08-12
MSG028860,LA029719,,,2025-06-03
MSG028862,,,762000.0,
MSG028863,,,477000.0,
MSG028865,,,650000.0,
MSG028866,,LA945776,,2026-08-29
MSG028869,,,185000.0,
MSG028870,,,580000.0,2026-09-19
MSG028871,LA022035,,,
MSG028878,LA028188,,,
MSG028880,,,507000.0,
MSG028881,LA019538,,,
MSG028887,LA001777,,,
MSG028888,LA011432,,,
MSG028892,,,441000.0,
MSG028894,,,159000.0,2026-01-23
MSG028897,,,672000.0,
MSG028899,,,333000.0,
MSG028903,,,,2025-09-26
MSG028904,,,,2025-05-13
MSG028908,,LA988115,,
MSG028910,,LA927879,,
MSG028912,LA027186,,,
MSG028916,,,416000.0,
MSG028920,,,854000.0,
MSG028921,LA001458,,,
MSG028922,,,140000.0,
MSG028925,LA003218,,,
MSG028927,,,436000.0,
MSG028930,,,682000.0,
MSG028931,LA027517,,,
MSG028932,,,240000.0,
MSG028933,,,413000.0,2026-01-19
MSG028935,LA002095,,,
MSG028942,,LA031659,,
MSG028943,,LA905160,,
MSG028944,LA025055,,,
MSG028945,LA021975,,,
MSG028946,LA017715,,,
MSG028947,LA002955,,,
MSG028948,,,477000.0,
MSG028949,,,818000.0,
MSG028963,,,410000.0,
MSG028965,,LA931205,,
MSG028967,,,500000.0,
MSG028968,,,,2025-03-08
MSG028972,LA013696,,,
MSG028976,,,554000.0,
MSG028980,,,,2026-01-01
MSG028981,,,65000.0,
MSG028984,,,619000.0,2025-06-29
MSG028985,,,526000.0,2026-07-02
MSG028988,,LA997332,,
MSG028992,,,565000.0,
MSG028999,,,,2025-12-27
MSG029000,,,180000.0,
MSG029005,,,247000.0,
MSG029007,,,,2026-08-09
MSG029010,,LA932199,,
MSG029011,,LA970381,,
MSG029013,,,511000.0,
MSG029015,,,,2026-10-24
MSG029017,,,648000.0,
MSG029019,,,809000.0,
MSG029021,,,,2026-05-05
MSG029022,,,471000.0,
MSG029023,,,20000.0,2026-05-29
MSG029025,,,200000.0,
MSG029026,,,464000.0,
MSG029031,LA026668,,,
MSG029032,,,180000.0,
MSG029041,,,864000.0,2026-03-21
MSG029044,LA029822,,,
MSG029045,,LA984328,,
MSG029051,,LA928429,,
MSG029053,,,190000.0,
MSG029054,LA014764,,,
MSG029058,,LA964259,,
MSG029059,,,646000.0,
MSG029060,LA027697,,,
MSG029071,,LA025649,,
MSG029080,,,579000.0,
MSG029088,,LA920447,,
MSG029090,,,436000.0,
MSG029092,LA001904,,,
MSG029094,,,161000.0,
MSG029097,,,782000.0,
MSG029104,,,177000.0,
MSG029110,,,,2025-08-26
MSG029119,LA020487,,,
MSG029122,,,105000.0,
MSG029125,,,739000.0,
MSG029126,,,368000.0,
MSG029127,,LA936220,,
MSG029128,,LA929608,,
MSG029129,,LA967238,,
MSG029133,LA020351,,,
MSG029137,,,351000.0,
MSG029139,,LA987571,300000.0,
MSG029145,,,292000.0,
MSG029146,,,,2026-10-22
MSG029148,LA017933,,,
MSG029155,,,378000.0,
MSG029156,,,172000.0,
MSG029157,,,,2026-03-27
MSG029162,,,216000.0,
MSG029164,,,278000.0,
MSG029168,,,225000.0,
MSG029169,,,,2025-01-26
MSG029174,LA025506,,,
MSG029175,LA029355,,,
MSG029177,,,,2026-04-19
MSG029180,,LA925238,,
MSG029181,,,314000.0,
