application_id,default_probability,loan_amount_inr,monthly_installment_inr,installment_to_income,credit_band,decision
LP004899,0.080253,819000,26813.01,0.2415,excellent,approve
LP004829,0.080129,1942000,15637.51,0.4776,good,approve
LP001483,0.080061,3801000,37429.95,0.3381,good,approve
LP001578,0.080034,186000,16438.99,0.2964,fair,approve
LP001708,0.079965,1688000,14648.86,0.3471,fair,approve
LP002112,0.079845,334000,10934.73,0.3103,fair,approve
LP004755,0.079791,495000,16205.66,0.2616,fair,approve
LP004057,0.079731,470000,15387.2,0.2673,good,approve
LP004143,0.079708,115000,10163.89,0.2177,fair,approve
LP002320,0.079704,245000,14827.04,0.1935,poor,approve
LP001534,0.079558,892000,41574.19,0.4023,excellent,approve
LP004526,0.079541,5672000,45672.48,0.4904,excellent,approve
LP000400,0.079469,3245000,24951.24,0.5494,fair,approve
LP002146,0.07945,5446000,47261.65,0.3402,good,approve
LP004326,0.079448,426000,19854.94,0.4344,good,approve
LP000112,0.079402,103000,4800.61,0.1542,fair,approve
LP001835,0.079237,288000,9428.75,0.2464,excellent,approve
LP001941,0.079214,341000,15893.27,0.156,good,approve
LP001695,0.07919,1864000,30704.36,0.3826,excellent,approve
LP000232,0.07915,572000,18726.55,0.3023,good,approve
LP000308,0.079113,9706000,78155.34,0.4583,good,approve
LP000171,0.079027,1928000,14824.65,0.4772,fair,approve
LP000333,0.078864,4293000,37255.65,0.4339,fair,approve
LP001787,0.078775,180000,15908.7,0.4216,excellent,approve
LP000055,0.078709,223000,19709.11,0.4267,good,approve
LP003585,0.078659,182000,11014.37,0.4572,excellent,approve
LP002673,0.078608,284000,13236.63,0.3606,good,approve
LP004154,0.078601,3545000,30764.33,0.3498,good,approve
LP002712,0.078594,84000,5083.56,0.1465,poor,approve
LP004301,0.078583,6022000,46303.97,0.4894,excellent,approve
LP001865,0.07847,496000,16238.4,0.2213,fair,approve
LP002905,0.078451,430000,20041.37,0.36,fair,approve
LP003233,0.078341,5528000,44512.95,0.5428,fair,approve
LP001205,0.07826,54000,3268.0,0.113,poor,approve
LP003853,0.078137,368000,22270.82,0.3334,fair,approve
LP002707,0.07813,1548000,25499.11,0.4715,excellent,approve
LP000974,0.077995,753000,35095.7,0.4337,excellent,approve
LP002289,0.077983,779000,25503.46,0.2124,good,approve
LP002210,0.077977,5180000,44953.24,0.369,fair,approve
LP004456,0.07791,1818000,15777.03,0.326,poor,approve
LP004836,0.077909,1927000,15516.73,0.4487,fair,approve
LP002943,0.077899,145000,6758.14,0.1989,good,approve
LP002074,0.077861,3975000,30564.31,0.4821,fair,approve
LP001126,0.077733,979000,32051.2,0.2837,good,approve
LP004841,0.077723,170000,15024.88,0.3189,good,approve
LP000922,0.077541,395000,23904.82,0.3222,fair,approve
LP000078,0.077498,3863000,29703.13,0.4467,excellent,approve
LP003667,0.077455,4869000,42254.31,0.3259,fair,approve
LP001849,0.077451,7293000,71817.06,0.3742,fair,approve
LP001697,0.077441,230000,13919.26,0.2902,good,approve
LP000997,0.077348,213000,18825.29,0.2596,fair,approve
LP000594,0.077285,360000,11785.94,0.3118,good,approve
LP000568,0.077164,429000,19994.76,0.2674,fair,approve
LP003806,0.077139,122000,20990.65,0.3899,fair,approve
LP000421,0.077114,9423000,81774.98,0.5985,good,approve
LP004002,0.077102,84000,7424.06,0.1747,fair,approve
LP004822,0.076746,318000,28105.37,0.3818,fair,approve
LP002952,0.076638,4642000,37378.64,0.512,good,approve
LP002730,0.07657,294000,13532.71,0.3142,excellent,approve
LP004696,0.076487,190000,6220.36,0.2208,good,approve
LP002426,0.07642,6361000,48910.59,0.5419,good,approve
LP000777,0.076415,58000,3510.08,0.0856,good,approve
LP000778,0.076339,10443000,84089.86,0.4303,good,approve
LP003816,0.076192,140000,8472.6,0.314,poor,approve
LP004192,0.076152,10039000,77191.22,0.4969,good,approve
LP003391,0.076114,603000,19741.45,0.2268,good,approve
LP001466,0.076033,8928000,71890.67,0.5268,good,approve
LP003556,0.076033,3159000,27414.54,0.5362,excellent,approve
LP000017,0.076008,6503000,56434.54,0.5493,good,approve
LP004230,0.075938,2199000,19083.43,0.3328,poor,approve
LP004090,0.075906,2767000,21275.84,0.4806,fair,approve
LP002286,0.075733,4871000,37453.78,0.5021,excellent,approve
LP003199,0.075638,286000,17308.3,0.1489,fair,approve
LP003158,0.075615,9836000,79202.14,0.4082,good,approve
LP001426,0.075607,5364000,52821.43,0.4125,fair,approve
LP003815,0.075395,238000,21034.83,0.5026,good,approve
LP002477,0.075278,143000,12638.58,0.1776,fair,approve
LP002564,0.075258,189000,8808.88,0.4212,good,approve
LP003596,0.07524,174000,8109.76,0.1589,fair,approve
LP001214,0.075143,537000,32498.46,0.3723,excellent,approve
LP001714,0.075124,140000,24087.64,0.2562,fair,approve
LP000429,0.075108,93000,8219.49,0.1083,good,approve
LP003028,0.075016,292000,9559.71,0.2958,good,approve
LP000826,0.074904,586000,19184.89,0.2648,good,approve
LP004738,0.074713,6810000,59098.76,0.5101,excellent,approve
LP002810,0.074607,81000,7158.91,0.2339,fair,approve
LP002632,0.074581,197000,11922.15,0.2828,fair,approve
LP004167,0.074426,3117000,25098.93,0.4788,good,approve
LP000540,0.074399,2414000,19438.18,0.4892,excellent,approve
LP003132,0.074262,497000,23164.1,0.2326,fair,approve
LP002207,0.074152,195000,9088.53,0.2192,fair,approve
LP003683,0.074037,335000,10967.47,0.2508,fair,approve
LP001424,0.073996,449000,20926.92,0.4414,good,approve
LP002506,0.073961,194000,17146.04,0.3863,fair,approve
LP003282,0.073835,2744000,22095.43,0.4058,fair,approve
LP003011,0.073795,5454000,41936.54,0.5266,excellent,approve
LP001724,0.0736,357000,16639.0,0.2029,fair,approve
LP001619,0.073566,474000,22092.12,0.3356,excellent,approve
LP002802,0.073434,6760000,58664.85,0.3283,good,approve
LP002423,0.073306,125000,7564.82,0.1723,poor,approve
LP003364,0.073193,1817000,14630.98,0.3092,fair,approve
LP004038,0.073096,408000,24691.57,0.2169,fair,approve
LP003733,0.072939,273000,24128.19,0.4011,excellent,approve
LP000584,0.072814,158000,7364.04,0.2038,fair,approve
LP004513,0.072653,5491000,44215.02,0.3903,excellent,approve
LP004683,0.072594,282000,24923.63,0.2787,excellent,approve
LP000288,0.072577,465000,28141.12,0.3871,fair,approve
LP004963,0.072555,9048000,72856.95,0.4944,excellent,approve
LP000496,0.072423,2015000,15493.61,0.516,fair,approve
LP000146,0.072399,3764000,28941.9,0.3468,good,approve
LP002161,0.072381,81000,4902.0,0.2281,good,approve
LP002796,0.072373,7344000,56469.01,0.5533,good,approve
LP003226,0.072285,453000,14830.64,0.2577,poor,approve
LP001159,0.072195,204000,6678.7,0.2497,fair,approve
LP000234,0.072176,297000,17974.01,0.2912,good,approve
LP003822,0.072166,4232000,34077.21,0.3801,fair,approve
LP004812,0.072035,1500000,14771.09,0.4719,fair,approve
LP001510,0.071842,3142000,27267.01,0.3242,fair,approve
LP004399,0.071798,6247000,48034.03,0.4759,good,approve
LP001680,0.071725,4330000,53685.8,0.4908,fair,approve
LP002069,0.071693,6628000,50963.59,0.4688,excellent,approve
LP000076,0.071668,330000,15380.59,0.3781,fair,approve
LP004881,0.071603,326000,15194.16,0.3512,good,approve
LP002678,0.071547,5350000,43079.65,0.4397,excellent,approve
LP001706,0.071432,159000,5205.46,0.2022,fair,approve
LP001696,0.071241,4660000,35831.37,0.4888,good,approve
LP004823,0.071235,267000,12444.29,0.2116,good,approve
LP002778,0.071028,4799000,38642.85,0.2724,good,approve
LP004329,0.070936,2208000,19161.54,0.2739,fair,approve
LP000592,0.070854,4464000,34324.3,0.5284,excellent,approve
LP003663,0.070827,131000,6105.63,0.3863,good,approve
LP002671,0.070826,121000,10694.18,0.4377,excellent,approve
LP000638,0.070825,573000,26706.29,0.3226,fair,approve
LP000320,0.070819,121000,10694.18,0.2423,fair,approve
LP001158,0.070784,1000000,32738.72,0.2653,good,approve
LP000252,0.070774,5705000,49509.32,0.4334,good,approve
LP003127,0.070772,2264000,18230.34,0.4416,excellent,approve
LP003674,0.070747,2801000,34728.39,0.4048,excellent,approve
LP003305,0.070653,297000,17974.01,0.1784,good,approve
LP003891,0.070613,2968000,22821.35,0.5495,fair,approve
LP002579,0.070585,140000,6525.1,0.1074,fair,approve
LP002690,0.070539,253000,22360.56,0.3777,fair,approve
LP001286,0.070469,515000,16860.44,0.2995,fair,approve
LP003001,0.070356,104000,9191.69,0.2002,fair,approve
LP002128,0.070289,127000,11224.47,0.175,fair,approve
LP003551,0.070273,495000,16205.66,0.2809,excellent,approve
LP003231,0.070171,394000,18363.49,0.2803,fair,approve
LP002280,0.070153,9101000,69978.82,0.4506,good,approve
LP000936,0.070145,3667000,29527.68,0.4941,good,approve
LP003110,0.070018,214000,9974.08,0.2794,poor,approve
LP000469,0.069981,3678000,31918.54,0.3949,fair,approve
LP001411,0.069941,157000,9501.41,0.2966,good,approve
LP003284,0.069794,206000,12466.82,0.2715,poor,approve
LP003827,0.069663,268000,12490.9,0.207,poor,approve
LP004719,0.069643,4635000,37322.28,0.5198,good,approve
LP002425,0.069612,105000,9280.07,0.2479,good,approve
LP003766,0.069521,3910000,33931.89,0.4119,fair,approve
LP001805,0.069432,114000,19614.22,0.2889,fair,approve
LP000183,0.069298,98000,4567.57,0.2343,fair,approve
LP002585,0.069286,168000,10167.12,0.2693,fair,approve
LP000175,0.069175,6154000,49553.67,0.4008,good,approve
LP004952,0.06897,1685000,13568.08,0.312,poor,approve
LP004578,0.068829,6210000,47749.53,0.4889,fair,approve
LP001624,0.06873,2944000,23705.89,0.5055,excellent,approve
LP000919,0.068668,10748000,86545.81,0.5094,excellent,approve
LP004468,0.068659,5294000,40706.28,0.2741,excellent,approve
LP002110,0.068653,66000,11355.6,0.2908,fair,approve
LP004124,0.068516,4035000,35016.67,0.3351,fair,approve
LP000542,0.068475,3110000,25042.56,0.3338,fair,approve
LP002229,0.06847,1000000,32738.72,0.2691,excellent,approve
LP004552,0.068466,160000,14141.07,0.2708,poor,approve
LP002042,0.068422,473000,22045.51,0.2735,fair,approve
LP002600,0.068366,7633000,58691.17,0.5172,good,approve
LP004932,0.068059,235000,10952.84,0.3252,good,approve
LP000023,0.06802,3661000,31771.01,0.5066,excellent,approve
LP003019,0.067969,328000,10738.3,0.3126,fair,approve
LP004376,0.067954,105000,18065.73,0.5573,excellent,approve
LP004342,0.067932,4378000,37993.3,0.279,excellent,approve
LP004334,0.067919,3522000,28360.1,0.4216,fair,approve
LP000598,0.067749,176000,15555.17,0.3883,fair,approve
LP000604,0.0677,4826000,41881.15,0.3868,fair,approve
LP001825,0.067688,250000,11651.96,0.247,fair,approve
LP000448,0.067666,394000,18363.49,0.2674,fair,approve
LP000140,0.067486,11843000,95363.04,0.4884,good,approve
LP002652,0.067226,148000,25464.07,0.3973,good,approve
LP004757,0.067154,358000,11720.46,0.2992,excellent,approve
LP004742,0.067133,98000,5930.82,0.165,good,approve
LP003985,0.067123,118000,10429.04,0.19,poor,approve
LP002882,0.066991,311000,18821.27,0.3048,good,approve
LP000945,0.066976,6318000,50874.25,0.5262,excellent,approve
LP000800,0.066925,6929000,68232.6,0.6629,excellent,approve
LP001449,0.066916,40000,2420.74,0.111,good,approve
LP001010,0.066834,410000,19109.21,0.2921,fair,approve
LP003714,0.066753,7435000,64522.66,0.5465,excellent,approve
LP004684,0.066707,2935000,23633.41,0.5074,fair,approve
LP002530,0.066603,204000,12345.78,0.3133,fair,approve
LP003725,0.066557,330000,19971.12,0.2736,excellent,approve
LP000890,0.066352,637000,29689.19,0.3081,good,approve
LP002975,0.066239,114000,10075.51,0.2215,fair,approve
LP000060,0.066115,161000,9743.49,0.281,fair,approve
LP002117,0.066084,202000,17853.1,0.1877,fair,approve
LP001779,0.066061,159000,7410.65,0.2576,excellent,approve
LP004643,0.065918,5469000,67807.77,0.4283,excellent,approve
LP004481,0.065864,211000,9834.25,0.4152,excellent,approve
LP000210,0.065863,1507000,14840.03,0.3263,excellent,approve
LP003870,0.06576,267000,8741.24,0.1861,excellent,approve
LP000720,0.065658,228000,10626.59,0.344,poor,approve
LP003058,0.065597,300000,13982.35,0.3223,fair,approve
LP001249,0.065594,259000,12071.43,0.2057,good,approve
LP001352,0.065492,1500000,14771.09,0.5118,good,approve
LP004283,0.06549,1560000,13538.04,0.2949,poor,approve
LP003737,0.065285,157000,9501.41,0.1634,fair,approve
LP002444,0.06524,7195000,62439.88,0.526,good,approve
LP002431,0.065146,174000,10530.23,0.1954,good,approve
LP002966,0.065135,500000,16369.36,0.2892,excellent,approve
LP004079,0.065106,121000,5639.55,0.1623,poor,approve
LP002482,0.064908,6210000,53891.82,0.4584,excellent,approve
LP003964,0.064883,102000,6172.89,0.1597,fair,approve
LP004114,0.06479,4025000,34929.89,0.4108,good,approve
LP000630,0.064751,187000,8715.67,0.3297,poor,approve
LP002877,0.064622,104000,9191.69,0.1078,good,approve
LP002742,0.0645,481000,15747.32,0.2174,excellent,approve
LP000852,0.064292,170000,10288.15,0.3133,fair,approve
LP002662,0.064283,3762000,28926.53,0.4954,excellent,approve
LP003281,0.064275,783000,25634.42,0.2634,excellent,approve
LP001820,0.064236,189000,11438.0,0.1901,good,approve
LP000328,0.064128,229000,13858.75,0.2696,fair,approve
LP002752,0.064097,91000,15656.96,0.2238,excellent,approve
LP004664,0.064056,162000,14317.83,0.2754,poor,approve
LP001271,0.063839,441000,14437.77,0.286,good,approve
LP002677,0.063803,217000,13132.52,0.2571,good,approve
LP004596,0.063781,3694000,36376.28,0.3986,good,approve
LP003921,0.063572,220000,19443.96,0.2409,fair,approve
LP000042,0.063524,1500000,14771.09,0.5623,excellent,approve
LP004620,0.063413,6429000,55792.36,0.4101,fair,approve
LP003925,0.063354,566000,18530.11,0.2727,excellent,approve
LP004998,0.063341,5268000,42419.36,0.4634,good,approve
LP001109,0.063336,8986000,77982.6,0.3865,good,approve
LP001914,0.063283,3999000,39379.73,0.3169,fair,approve
LP004846,0.063282,140000,24087.64,0.3065,excellent,approve
LP002230,0.063268,4576000,35185.48,0.5017,good,approve
LP003135,0.063055,2301000,19968.61,0.391,fair,approve
LP000352,0.063014,3309000,25443.35,0.51,fair,approve
LP000349,0.062945,3890000,31323.33,0.5302,fair,approve
LP000683,0.062923,4181000,36283.69,0.3284,excellent,approve
LP001070,0.062923,256000,8381.11,0.2627,excellent,approve
LP000492,0.062916,6107000,46957.55,0.4402,good,approve
LP003263,0.062633,193000,17057.66,0.2087,good,approve
LP003501,0.062629,144000,12726.96,0.188,good,approve
LP002625,0.062559,2278000,19769.01,0.5111,good,approve
LP001102,0.062544,6033000,46388.55,0.3927,fair,approve
LP003818,0.062497,2489000,19138.26,0.5424,fair,approve
LP002974,0.062379,362000,11851.42,0.252,excellent,approve
LP002436,0.06236,201000,9368.18,0.1711,good,approve
LP000403,0.062352,8789000,70771.41,0.446,excellent,approve
LP002175,0.062261,797000,37146.45,0.3364,good,approve
LP004990,0.062237,5296000,45959.92,0.3309,good,approve
LP003504,0.062171,119000,10517.42,0.228,good,approve
LP002517,0.062108,4359000,35099.85,0.4114,good,approve
LP002547,0.062077,332000,10869.25,0.309,fair,approve
LP000685,0.062027,180000,30969.82,0.3928,excellent,approve
LP000984,0.061944,6083000,48981.96,0.5315,good,approve
LP003390,0.061884,106000,6414.97,0.1952,fair,approve
LP003565,0.061697,7392000,56838.08,0.5448,good,approve
LP000838,0.061672,5985000,48192.84,0.3924,excellent,approve
LP004044,0.061669,345000,20878.9,0.2884,good,approve
LP001302,0.061529,4362000,33540.01,0.4687,excellent,approve
LP003475,0.061461,339000,29961.38,0.4038,excellent,approve
LP002543,0.061443,309000,14401.82,0.2118,good,approve
LP003472,0.061432,250000,8184.68,0.3054,fair,approve
LP004872,0.061366,594000,27685.06,0.2743,good,approve
LP004299,0.061221,403000,18782.96,0.3814,excellent,approve
LP003142,0.061164,160000,9682.97,0.205,good,approve
LP004017,0.061146,245000,8020.99,0.3046,excellent,approve
LP002046,0.06102,4067000,31271.71,0.5114,fair,approve
LP003440,0.06101,3052000,30054.25,0.3402,good,approve
LP001327,0.060892,133000,22883.25,0.3106,good,approve
LP001055,0.060764,112000,5220.08,0.1186,fair,approve
LP000445,0.060691,1977000,19468.3,0.3231,good,approve
LP000335,0.060647,8871000,76984.6,0.3087,fair,approve
LP001701,0.060612,343000,11229.38,0.2138,fair,approve
LP003589,0.060533,79000,4780.96,0.1419,fair,approve
LP004745,0.060499,6787000,52186.16,0.5057,good,approve
LP001247,0.060495,5969000,45896.45,0.5416,fair,approve
LP000220,0.060494,113000,6838.6,0.1529,good,approve
LP003781,0.060433,247000,11512.14,0.3549,excellent,approve
LP002558,0.060406,4367000,35164.27,0.525,fair,approve
LP003230,0.060357,8823000,71045.19,0.4033,good,approve
LP000221,0.060324,74000,4478.37,0.159,good,approve
LP003949,0.060297,3025000,23259.63,0.5367,fair,approve
LP000587,0.060142,58000,9979.16,0.2451,fair,approve
LP003214,0.060046,322000,28458.89,0.4522,excellent,approve
LP003151,0.059964,2275000,17492.78,0.4799,good,approve
LP001873,0.059904,2673000,21523.72,0.3398,good,approve
LP002872,0.059851,435000,14241.34,0.3065,fair,approve
LP001772,0.059781,1826000,15846.45,0.3701,fair,approve
LP002580,0.059578,7232000,55607.82,0.5443,excellent,approve
LP001167,0.059503,10519000,80882.01,0.5507,excellent,approve
LP001974,0.059489,2003000,16128.7,0.4995,fair,approve
LP001734,0.059411,161000,9743.49,0.3052,good,approve
LP004752,0.059381,7208000,62552.7,0.3297,good,approve
LP003913,0.05938,5659000,45567.8,0.3367,good,approve
LP000190,0.059349,535000,24935.19,0.3507,excellent,approve
LP001676,0.059307,2196000,16885.34,0.48,fair,approve
LP002213,0.05919,5647000,45471.17,0.3745,good,approve
LP000879,0.059189,391000,23662.75,0.3524,good,approve
LP002727,0.059172,45000,3977.17,0.188,fair,approve
LP004385,0.05915,113000,6838.6,0.0929,excellent,approve
LP002955,0.058994,104000,6293.93,0.1101,fair,approve
LP003334,0.058964,2028000,17599.46,0.2676,fair,approve
LP002095,0.058781,2525000,21912.54,0.273,fair,approve
LP002759,0.058771,6389000,49125.88,0.3505,good,approve
LP000543,0.058675,372000,12178.8,0.2097,good,approve
LP002134,0.058658,507000,30682.9,0.3142,excellent,approve
LP001953,0.058613,269000,8806.71,0.241,good,approve
LP004944,0.058451,4043000,31087.17,0.459,excellent,approve
LP003300,0.058408,367000,17105.08,0.342,good,approve
LP004591,0.058278,2885000,22183.15,0.4383,fair,approve
LP000906,0.058277,9269000,71270.59,0.4288,good,approve
LP000699,0.058258,424000,19761.72,0.288,good,approve
LP002199,0.05824,2802000,24316.41,0.3002,fair,approve
LP000617,0.058229,373000,22573.42,0.3835,excellent,approve
LP000514,0.058157,7798000,62791.61,0.4278,fair,approve
LP003692,0.058135,274000,16582.08,0.374,good,approve
LP003567,0.058129,11973000,96409.84,0.4716,excellent,approve
LP003801,0.058018,166000,7736.9,0.2005,excellent,approve
LP003373,0.057992,206000,12466.82,0.2729,fair,approve
LP002779,0.057871,6434000,55835.75,0.4327,fair,approve
LP004050,0.057798,302000,18276.6,0.2362,good,approve
